segment_id,speaker,video_id,start,end,text,toxicity_true
jon_stewart_aDNUuPPso40_0501,jon_stewart,aDNUuPPso40,1732.917,1777.38,"No, I don't think of population control when I think of climate
change, you weirdo. I think of forest fires and Smoky Bear in his tight little bear bod,
like a normal American would. What makes these videos
clear is that Project 2025 plans to remake the
entire federal government into an organ the conservative movement. But because they know
how unpopular that is, they're also teaching the
recruits how to keep it a secret. - What you probably want to do is if you need to resolve something, you're probably better off
going down to the canteen, getting a cup of coffee,
talking it through and making the decision, as
opposed to sending them an email and creating a thread that accountable.us, or one of those other groups
is going to come back and seek,",
jon_stewart_JkELTJOj8aI_0457,jon_stewart,JkELTJOj8aI,551.68,595.76,"remind everyone, we were gathered here to talk about a road in Alaska. >> For more on Trump's chances of getting into heaven, let's go live to heaven WITH TROY AADA. TROY, JUST BE CLEAR, YOU are not dead. >> Only on the inside, Josh. No, I'm just reporting from heaven. And the flight was so smooth. And the cute flight attendant gave me two cookies. >> Great. So, based on your reporting, what are Trump's chances of getting into",
jon_stewart_7HqRKxUVwmc_0604,jon_stewart,7HqRKxUVwmc,772.32,814.72,"are really happening. Even when the suspected killers leave supposedly explicit cues on their bullets, one inscription read, uh, ""Hey, fascist, catch."" uh giving some indication about the mindset of uh of of Tyler Robinson. >> Oh, right. No, it's very clearly anti-fascist. Very clear. Unless was there anything written on the other bullets? >> If you read this, you are gay. L M A O. Okay, that seems kind of homophobic to me. >> If you read this, you're gay. I don't know what that means. >> Well, read it again.",
jon_stewart_itbT_yLo1wg_0213,jon_stewart,itbT_yLo1wg,220.64,264.8,">> I knew Antifa. I worked with Antifa. You people are not Antifa. MAKE UP YOUR MIND, FOX. YOU COMPLAINED it would be a terrifyingly your pants protest. And now you are complaining about how boringly unpants it was. Although there was one knit you picked that really felt off-brand. The crowd made largely up of what many are saying are gray hairs, boomers. A bunch of boomers. >> It's a lot of older older angry white boomers. >> It's a sea of white people. It's all old white people, extra extra extra, EXTRA. READ ALL ABOUT IT. THIS",
jon_stewart_7HqRKxUVwmc_0637,jon_stewart,7HqRKxUVwmc,2139.04,2183.76,">> When you wake up from surgery, you will be a transgender illegal immigrant. I mean, that ad was so scary. I was expecting the girl from the ring to crawl out of it and then become the boy from the ring. But, uh, this is a pretty big accusation. Okay. Democrats say they're shutting down the government because they want to preserve health care for tens of millions of Americans, but Republicans say Democrats just want to give healthcare to illegal immigrants. So, can someone just clear this up for me? Republicans pressuring moderate Democrats by claiming they are pushing for health care for undocumented immigrants. But their accusation is dubious and refers to a small group of",
jon_stewart_A1SeGKDL_14_0544,jon_stewart,A1SeGKDL_14,42.719,86.56,"what is this purge about exactly? >> Breaking news. The mass firing of government agency watchd dogs. Trump fired at least 17 inspectors general. >> No, he got rid of 17 inspectors general. That only leaves no one knows how many left now. I I have no idea. >> Oh, I'm sorry. Did I break the illusion? [Applause] You don't you know here's a nice thing",
jon_stewart_-4h2cupW4mE_0086,jon_stewart,-4h2cupW4mE,1597.919,1640.64,"Please just give them a sack of money like a normal country and stop up our [cheering] [applause] Everything's great. We were just having a little chat. Anyway, while Trump is collecting more items for his dressup bin back at home, the government shutdown has stretched to day 29, or what we think is 29. The guy who counts the days has been furled. Now, so far, many Americans have been insulated from the worst effects of the shutdown. The airports are mostly still running. Social security checks are still going out, and the FBI will still kick down your door if you even think about",
jon_stewart_itbT_yLo1wg_0208,jon_stewart,itbT_yLo1wg,4.0,48.719,"New York's annual Halloween dog parade, Mr. Speaker. [cheering] [laughter] That is not the picture we used in rehearsal. [laughter] It's a great reminder each year that dogs, like humans, are capable of experiencing humiliation. Perhaps you missed this year's annual dog parade because you remained inside all weekend because you knew that the no kings protests would be taking place and you",
jon_stewart_eR5x7CArfT4_0281,jon_stewart,eR5x7CArfT4,497.36,541.76,"to say this to the audience at home. I probably should have started there before everybody was on the ledge. Uh uh what what do you see? >> Because they are just like all of these tech bros, they are selling absolute Okay. The whole AI the whole AI scam is a scam and they're making out that it's inevitable that we have to you know that they have to we having to chuck millions upon millions of dollars at building better AI because the AI is otherwise going to kill us and it's going to come anyway and it's inevitable. It is not inevitable. It is based upon illegal behavior. Take it challenge these companies in the courts.",
jon_stewart_itbT_yLo1wg_0209,jon_stewart,itbT_yLo1wg,45.6,90.119,"heard what that might be like. We call it the the hate America rally. I bet you see pro- Hamas supporters. I bet you see Antifa types. I bet you see the Marxist in full display. this crazy no kings rally this weekend which is going to be the the farthest left the hardest core uh the most unhinged in the Democratic party. WHAT THE NOT WHAT? NOT THE hardest core. [laughter] I expected partial Marxism and hardcore, BUT NOT FULL DISPLAY HARDEST core hxism. It's going to be like MAD MAX OUT THERE WITH CHUCK SCHUMER on flaming guitar.",
jon_stewart_A1SeGKDL_14_0581,jon_stewart,A1SeGKDL_14,1580.159,1623.12,"for Mr. Kendrick Lamar. No, no, no, no, no, no, no, no. I really I really don't think you should do that. >> I appreciate you for stopping me on that one. >> Yeah. >> Not to be shortsighted, but spoiler alert, >> John. >> Yeah. >> Things didn't end up so great for the British Empire. >> Uh, first of all, how dare you? Uh yeah, we are technically between empires at the moment, but we're keeping our castles warm and our crowns bejeweled for the day that we get back onto our feet. Look, no offense. >> Mhm. >> But I'm not sure the imperial model is for us. >> Oh, really? The imperial model isn't for",
jon_stewart_7HqRKxUVwmc_0640,jon_stewart,7HqRKxUVwmc,2267.44,2311.52,"gonna suffer because of your beef with Chuck Schumer and Hakeim Jeff? Hey, President Trump, don't forget there are things in New York you care about, too. All right? Like Wall Street, Fox News host, uh, your current wife and the home she lives in by herself for some reason, right? But you know what, Trump? Uh, New York doesn't want your money anyway. Okay? Our transportation is just fine. Our rats are getting so big you can ride them to work now. And uh by the way, it's not just Democratic states. This dude is going scorched earth on his own government. >> White House budget director Russ Vote warned mass layoffs could come within the next two days.",
jon_stewart_nUn1A0sEDrc_0328,jon_stewart,nUn1A0sEDrc,590.0,632.16,"have got to move to a Medicare for all singlepayer program. Absolutely. Will Is that something in in your caucus that when when when that's raised, what are the objections that come back to you? Now, I'm assuming that within even your caucus with the Democratic uh party that you're considered an outlier in in those kinds of things. Maybe more people are coming along there. What is their reluctance? >> Well, the irony is in the caucus I am. Outside of the caucus, in the real world, I am not. >> That's the point. >> Yeah. All right. I think there is, oh,",
jon_stewart_ni-nBlZgBY0_0431,jon_stewart,ni-nBlZgBY0,2271.76,2315.76,"So Trump, when it comes to peace, you did it. You know, I I mean, you also did a big portion of the war, but you did the peace, too. It's It's like how white people did slavery in America, but but they also ended slavery in America. And I just want to say thank you. Thank you. Either way, this is a reason to celebrate. And look, if this deal holds, maybe we should give Trump the Nobel Peace Prize. or or or you won't like this either. We let him burn the Epstein files.",
jon_stewart_YqDXEmmNXNE_0120,jon_stewart,YqDXEmmNXNE,733.12,774.079,"girls from Russia. All models. The scout used to scout for Trump, but he doesn't work for him anymore. He's coming with 12 girls and would like to meet you. Or how about this one? I will send you a picture of this Burmese girl. Very pretty. I will bring her to the US. Yeah, probably not on an H-1B. Look, these emails are explicit and they were written post Epstein's conviction in 2008. And even then, these motherers felt so invincible that they didn't even think to try and hide any of it. No mafia, did you take care of that thing?",
jon_stewart_N4rkUhA4_AE_0363,jon_stewart,N4rkUhA4_AE,783.519,822.1999999999999,"Any whimsical folksy but not massacre folksy? >> Once you shut down government, you've got to figure out how to get it back open. A wise person once said, ""If you pray for rain, you got to be prepared to deal with the mud. Touche. [Applause] Who was that wise sage who said that? Confucious. A bard of the south perhaps? Lear. When you pray for rain, you got to deal with the mud, too.",
jon_stewart_ni-nBlZgBY0_0425,jon_stewart,ni-nBlZgBY0,2025.2,2068.0,"need in a job like this, it's a distraction. The only thing more distracting than a shutdown would be if my boss showed up with a camera crew and made me do an interview facing away from the windows while I'm trying to land planes. But anyway, I interrupted you, Sean Duffy. You were trying to give these air traffic controllers a morale boost. >> I have a wife that uh doesn't work, two kids at home. Um if I don't get a paycheck here in a couple of weeks, you know, I've still have to provide for them. So, it's it's not something that I want to have to be thinking about. >> Mortgage, car payments, utility bills, food, all issues. I'm a working guy just like you are",
jon_stewart_eR5x7CArfT4_0300,jon_stewart,eR5x7CArfT4,1285.2,1330.159,">> The tax of human labor. Yep. Yeah. >> He called human labor >> a tax >> a tax. >> Well, and these companies, if you're there sitting and you can hire either an AI to do the work or pay these really expensive humans to do the work, I just want people to know we know exactly where this is going to go. These companies, all of them have an incentive to cut costs, which means they're going to let go of human employees and they're going to hire AIs and that's going to mean all the wealth. Who are you going to pay? You're not paying the individual people anymore. You're paying five companies. That's right. And so this country of geniuses in a data center suddenly aggregates all of the wealth of the economy. Now people always say, ""But humans find something else to do."" We always, you know, we had the elevator man. Now we have the automated elevator. We had the bank teller.",
jon_stewart_-4h2cupW4mE_0067,jon_stewart,-4h2cupW4mE,798.639,841.12,"Running as the vice president to start the 22nd amendment isn't cute, but he's the kind of guy who's like, I respect Americans too much to play games. If I'm going to run again, I'm going to rip off the Constitution's head and down its neck. And truth is, indications are very clear he's going to do it because you don't move into a house, knock down a wing, and build a 90,000 square foot ballroom for the next guy. Trump's not a house flipper. He's not Ellen. He's in it for the long haul. But the question then becomes, why? We've",
jon_stewart_nUn1A0sEDrc_0338,jon_stewart,nUn1A0sEDrc,1008.0,1051.12,">> Absolutely. And it's being they're being resisted all over the country. It's it's electricity. It's water. Scarce water is going to be used. >> I like both of those. >> All right. But the bottom line is these technologies are going to transform the world. We have got to make sure that they work for working people, not just enrich the people on top. What does that mean? Well, among other things, if we increase worker productivity, we can lower the work week from 40 hours a week to at least 32 hours a week. All right? But we have in many ways, you know, if if you look at productivity over time, productivity for the American worker has shot through the",
jon_stewart_A1SeGKDL_14_0579,jon_stewart,A1SeGKDL_14,1495.84,1540.7990000000002,"I'd really I'd appreciate not that. That's fair. What I'm saying is, let me be the first to welcome America to its monarchy era. >> Congratulations everyone. You can now take your place in the pantheon of great empires alongside the British, the Roman, the Klingon, Wakanda, whatever one Babar the elephant was the ruler of. I forget. Hold on a second, Mr. Oliver. If I may, Ambassador Oliver, go ahead for a moment, please. >> America, yes, we are having a bit of trouble with democratic governance, but I don't think we want to abandon our republic and go full empire. >> Yeah, but why not, John? You really prefer the system that you have right",
jon_stewart_-4h2cupW4mE_0066,jon_stewart,-4h2cupW4mE,757.76,798.12,"But what's [applause] what's interesting about Trump is he's actually worked through the various scenarios of running for a third term. He has not thought about >> one theory on how you might try to serve a third term is that you could run as the vice president. >> Yeah, I'd be allowed to do that. You'd be allowed to do that, but I wouldn't want I I wouldn't do I think it's it's too cute. Yeah, I wouldn't rule that out because it's too cute. I think the people wouldn't like that. It's too cute. [laughter] >> Too cute. That's why you don't go to Build-A-Bear as an adult.",
jon_stewart_A1SeGKDL_14_0582,jon_stewart,A1SeGKDL_14,1620.88,1664.0,"you, John. Have you seen anything America's done over the last 50 years? Because for a country that doesn't want to be an empire, you're doing a prettying good impression of one right now, invasions, economic exploitations, and now suggesting turning Gaza into a beachfront casino. Even King George would have been like, ""I don't know, guys. Feels like the situation's a bit more complicated than that. And I'm literally dying of medieval brain disease."" You know, he was he was doing that. He was he was dying. >> He was dying of a medical brain disease. It it drove him crazy, but he could see",
jon_stewart_-4h2cupW4mE_0078,jon_stewart,-4h2cupW4mE,1264.164,1306.64,"[cheering] [applause] Now, I don't want this to imply that this speech was entirely jerkoff dancing. Trump did have some important updates for the troops stationed in Japan. >> I'm going to sign an executive order. When we build aircraft carriers, it's steam for the catapults and it's hydraulic for the elevators. You know, the new thing is magnets. So, instead of using hydraulic that you can be hit by lightning and it's fine, you take a little glass of water and you drop it on magnets. I don't know what's going to happen. [laughter] >> What What the are you talking about? You don't you don't know what's going to",
jon_stewart_aDNUuPPso40_0482,jon_stewart,aDNUuPPso40,895.86,938.283,"Does this look like a
man marshaling his forces to take back the nomination or filming a Corona commercial? (audience laughs) He's finding his beach. It's over. There's only one way... Donald, meet me at camera one. (audience laughs and applauds) Hello, friend. (audience laughs) May I call you Donald?",
jon_stewart_JkELTJOj8aI_0456,jon_stewart,JkELTJOj8aI,511.36,554.399,"for pardons. Uh uh I call him Puff Daddy has asked me for a pardon. [Applause] >> Wait, so you don't remember Galain? But you remember that we used to call Diddy Puff Daddy. That that was nine names ago. He put brother in it at one point. All you had to do was mention someone else who was not convicted of sex crimes, which is most people and you chose Diddy. And I want to",
jon_stewart_eFI6MwlLJ08_0030,jon_stewart,eFI6MwlLJ08,1248.799,1293.039,"snatched defeat from the jaws of victory. And it's just too bad that we are now stuck with these leaders that we have on that side and there's nothing that can be done about it. This just in the New York Giants have just fired head coach Brian Dable. [cheering] >> [applause] [applause] >> So, you're saying there's a chance? [music] >> [music]",
jon_stewart_7HqRKxUVwmc_0636,jon_stewart,7HqRKxUVwmc,2098.72,2137.96,">> They prioritize taxpayer funded benefits for illegal aliens over keeping the government open for American citizens. Democrats, the party of open borders, transgender for everybody, lawlessness in our streets are shutting down the government in an effort to appease the radical left. These Democrats are demanding nearly $1.5 trillion in spending for an agenda that includes health care for illegal aliens and much, much more. Holy [ __ ]",
jon_stewart_ZHVYjiYFNMA_0033,jon_stewart,ZHVYjiYFNMA,82.72,127.52,"you have to start being able to understand what kind of conversation the person wants to have. And so, the questions in this book and many other questions that I ask, they are all bred from me being a nurse. Um, and without being able to do these stories, I wouldn't have been saved from the burnout that I was experiencing from the ICU. But vice versa, making content as well, being a content creator, as you would know, like it can cause its own type of burnout. And without having nursing, I wouldn't be able to step away from the content side as well. So, they fill each other's cup. >> Yeah. Yeah. And when you when you talk about one filling the other's cup, did you ever have any sort of um I'm trying to figure out how to word it. there's almost like an imposttor syndrome that can come with success and there's almost",
jon_stewart_ZHVYjiYFNMA_0031,jon_stewart,ZHVYjiYFNMA,0.24,42.96,"First of all, thank you so much for being a guest, but especially my guest. Thank you so much for being here. Uh, so you are an ICU nurse >> and uh like a content creator on top of that. >> And >> do you make both groups feel bad about themselves when you're around I mean cuz when you're around content creators like creator is a you know it's it's one of those words where it's like a big word for a thing where you're making like entertainment. You're you're making like like just content and stuff like that. So then when you throw in I also do ICU, you know what I mean? It's like >> Yeah. It's like my blue chip. I can >> Yeah. Yeah. Also, when you're at the hospital, it's like I mean, we're all",
jon_stewart_ZHVYjiYFNMA_0039,jon_stewart,ZHVYjiYFNMA,333.199,377.6,"there's less connection than there should be. And so when I look at everything that you do, I I just see a lot of that, which is admittedly not a question. That's more of a compliment. That's just I should have ended it with the question mark. But that's just how I feel about you, you know, because I I think you're doing two things that are incredibly difficult. And I don't even know which one is more difficult than the other because being with people in these like very very vulnerable moments has got to be hard. It's got to >> it's got to take a toll on you. But also when you ask someone a question when you are learning something about someone that's also very difficult because you",
jon_stewart_-4h2cupW4mE_0077,jon_stewart,-4h2cupW4mE,1218.16,1259.159,"because we're not sleeping a lot. We're working overtime. >> Yikes. Yeah. It's okay, though. In my experience, a tired Johnson should be back up and ready to go in like 30 minutes. 20 if he's been eating oysters. And look, Mike, I know shutdown negotiations are tough, but President Trump is in Japan working just as hard. >> [music] [music] >> Now remember troops, don't be gay.",
jon_stewart_eR5x7CArfT4_0299,jon_stewart,eR5x7CArfT4,1246.559,1290.24,"you might sit there and go like I think it might be the guy saying that that might like my reading of it would be that >> yeah or AI itself I mean it's presenting the infinite benefits >> the conversations that they are having with each other is very different than the conversation we're having with us. Because to us, they go, ""Hey, no more shitty jobs. Do you do you like to paint? You go paint. You're going to be so happy. We're going to give you money and maybe chocolates."" >> Yeah. >> And to each other, they're saying AI represents for corporate leaders productivity without, and this is a quote. >> Yeah.",
jon_stewart_aDNUuPPso40_0487,jon_stewart,aDNUuPPso40,1114.419,1156.455,"(audience laughs and cheers) But eventually they
solved the technical issue and got the conversation going. Although it sounded like
the glitch had moved from the Twitter servers
directly to Trump's mouth. - I want to close up
Department of Education, move education back to the
states where states like Iowa, where states like Idaho, you know, not every state will do great. (audience laughs) - What is happening in his mouth? I know the guy's big on
slurs, but this is next level. (audience applauds and cheers)",
jon_stewart_7HqRKxUVwmc_0630,jon_stewart,7HqRKxUVwmc,1848.08,1892.08,"report to work but will not get paid. That includes TSA officers. >> Wait, TSA officers were getting paid this whole time? Then why are they so angry? Look, I'm sorry. I didn't know Kindles were laptops. All right, stop yelling at me. And it's and it's not just the TSA. This shutdown is also affecting the one thing in America that everyone actually liked. >> Among the big impact of our shutdown are national parks. They will remain partially open, but buildings that require staffing, like visitors centers, well, they will close. >> The last time there was a shutdown, human waste had been left outside of the restrooms with no one there to clean anything up.",
jon_stewart_JWfUcyPUl48_0516,jon_stewart,JWfUcyPUl48,247.68,292.40000000000003,"not the entirety of his efforts on our behalf. He is so resolutely focused on delivering for the American people all day, every day, seven days a week, 20 hours a day. [laughter] [applause] >> [applause] >> Did we miss an executive order [laughter] about how long days are? How far did you guys set your clocks back? How?",
jon_stewart_N4rkUhA4_AE_0375,jon_stewart,N4rkUhA4_AE,1290.08,1326.1799999999998,"and perhaps maybe that will remind the Republicans that their mandate wasn't 100%. They've just caught a constitutional, administrative, and logistics break. Because if this continues, as a wise man once said, >> all that trash and now we can't, then uh it's not good. Feeling not good. It's a feeling and not a goo. [Music]",
jon_stewart_JkELTJOj8aI_0451,jon_stewart,JkELTJOj8aI,296.479,339.759,"would care about pedophilia? All right, you know, cuz he might get caught in the crossfire. IF YOU'RE SOMEONE WHO still has to say, ""Put me down. I'm a grown man."" Then you should be fighting to release the Epstein files. With all these guys running defense for Trump, all he has to do is act cool. You know, if you get a question, don't freak out and then just act natural. >> The Supreme Court is back in session. They rejected today an appeal by Delane Maxwell to overturn her conviction. That means her only chance at getting out of prison is a pardon from you. Is that",
jon_stewart_JWfUcyPUl48_0511,jon_stewart,JWfUcyPUl48,42.0,84.56,">> IT IS UH OUR 30th year. When we come back, it'll be our 30th year. [cheering] [applause] >> And uh like like most 30-year-olds, we're still thinking about going back to law school. We're still thinking about it. maybe being a video director. Whatever. I don't know. Sorry about here. But, you know, listen, uh we do want to thank everybody. We don't take for granted in any way how much your support means so that we get a chance to keep making uh the best show that we can make for you. So, uh we truly appreciate [cheering] that. Thank you. [applause] But by the way,",
jon_stewart_itbT_yLo1wg_0234,jon_stewart,itbT_yLo1wg,1095.52,1139.919,">> NOT LIKE THAT. >> THE GOVERNMENT shutdown is now in its third week. Countless federal employees aren't being paid. Food stamps will run out soon and there's no end in sight. But not to worry, President Trump is working day and night to build a ballroom. [cheering] It's exactly what you voted for. Coal miners in Pennsylvania. 90,000 gilded square feet for Trump to do the jerkoff dance in. [applause] Got it. But if you're worried such a renovation might damage the people's house, let Donald Trump put your fears to rest.",
jon_stewart_N4rkUhA4_AE_0361,jon_stewart,N4rkUhA4_AE,698.24,733.74,"but you know, Republicans have always been very sincere about being the party of great healthcare. >> We are going to be submitting in a couple of weeks a healthc care plan that's going to take the place of the disaster known as Obamacare. Boom. And while that was only nine years ago, to be fair, when they promised to release their healthcare plan, they didn't realize how controversial it would be. [Applause]",
jon_stewart_aDNUuPPso40_0494,jon_stewart,aDNUuPPso40,1426.74,1469.79,"So did Trump (beep) Project 2025? (audience laughs and applauds) Trump has consistently said
he doesn't know anything about Project 2025, but that might be hard
to believe after this. - This week, we got new
evidence of the connections between Trump and Project 2025. Reporters for Documented and ProPublica obtained 14 hours worth
of private training videos from the group, and many
of the people in the videos have worked for Donald Trump
and remained close to him. - Hello, my name is Jeff Small. I was a presidential appointee
in the Trump administration.",
jon_stewart_I4Yj-7ArBvU_0693,jon_stewart,I4Yj-7ArBvU,666.48,710.1600000000001,"ungratefulness. Seeing his smirk, seeing him roll his eyes, seeing him refer to JD Vance, the vice president as JD. >> He shows up in his Equinox chic outfit to the dog on Oval Office. President Sinsky was also antagonistic and frankly he was rude, >> so impertinent, so disrespectful, tonedeaf, going in and fighting back, getting sassy with the president and the sassy. >> He was sassy. >> He was sassy. [Applause] He was a real scallwag. >> You know what I would say if I was there in the Oval Office with him? I'd say, ""You better watch your tone, mister.",
jon_stewart_ni-nBlZgBY0_0404,jon_stewart,ni-nBlZgBY0,1156.4,1199.919,"send him to Uganda. That was the big win. And then suddenly a small ask for people's preservation of healthcare is a Molotov cocktail because apparently Republicans won't be satisfied with 99.8% domination. They must have it all. ICE went from deporting the worst of the worst to throwing grandmothers onto lenolium and zip tying American children and everyone's just supposed to be cool with the new masked incredibly wellunded paramilitary group and Democrats are just reduced to petty gestures of restroom resistance. >> Department of Homeland Security Secretary Christy Gnome posted that she was blocked from entering a city building in Illinois. >> No, you cannot. >> We can",
jon_stewart_X5kXCdzt_us_0755,jon_stewart,X5kXCdzt_us,543.44,587.6800000000001,"something like eight months ago, the International Criminal Court, the the issued a warrant for the arrest of Benjamin Netanyahu for the war crime of starvation. Right. Eight months ago. >> Eight months ago. And the United States responded by trashing the International Criminal Court, even under Biden. And then under Trump imposing sanctions on the International Criminal Court. And so the message to Israel was very clear. You can get away with worse. And so then for almost three months in this this early this year, Israel cut off all food, all medicine, all water into the Gaza St. >> Wasn't it's a siege. It's a military siege. >> Yes. That we are deeply complicit in. It could not happen without us.",
jon_stewart_X5kXCdzt_us_0765,jon_stewart,X5kXCdzt_us,954.56,998.72,"would say that they have it. I've heard them say it. They've said it to me. They've said to me, ""You don't understand Arab-Israelis. They're doctors."" I >> I know, right? But this is why we need to listen to Palestinians. Right. This is why it's such a problem that Palestinians are so rarely on the mainstream media. It's why it's problem in our community that Palestinians are not invited to speak in synagogues. That kids aren't given books by Palestinians in Jewish schools, and Jewish camps. Because when you listen to Palestinians, you stop just talking always about Palestinians and telling them and listen to Palestinians talk about their own lives, you realize how brutal the experience has been. And you also begin to understand how dehumanizing the discourse of always talking about them without listening to >> Have you ever been able to broach this",
jon_stewart_JWfUcyPUl48_0519,jon_stewart,JWfUcyPUl48,372.479,414.6,"on the very night SNAP benefits ended. Trump threw a Great Gatsby themed ode to decadence [music] and hedonism that even Jeffrey Epstein would have thought was a little over the top. There were dancers, costumes, champagne, a wonderful celebration where the theme was apparently gross income inequality. The slogan of the party as people were losing their food benefits was, ""I you not, a little party never killed nobody."" Did you even read The Great Gatsby?",
jon_stewart_itbT_yLo1wg_0254,jon_stewart,itbT_yLo1wg,1930.0,1973.919,"decision where I'm paying myself. In other words, did you ever have one of those cases where you have to decide how much you're paying yourself in damages? >> No. No, they haven't. [cheering] No one's ever done this before. It seems like even Trump is suspicious of how easy this is. This must be how those thieves at the Lou felt. So, all I need is a ladder. I thought this would be way more complicated. I all steal these invaluable jewels, I guess. Also, keep in mind that this is all happening at a White House Diwali celebration, which for those of you who don't know, Diwali is the traditional Hindu festival celebrating the day that the deity Rama",
jon_stewart_aDNUuPPso40_0483,jon_stewart,aDNUuPPso40,939.12,984.003,"I get it. You wanted to
run against Joe Biden. Just two old dudes go
in toe to toe fungus. (audience laughs) ""The Last Hurrah,"" ""Rocky Twelve."" It's not fair. Now You've got to run against
someone who appears healthy (audience laughs) and youthful and happy, her vigor standing as a stark counterpoint to whatever front butt
thing you have going on. (audience laughs) And it's pretty clear that
Biden isn't going to do what needs to be done to stop this steal. 'Cause someone I know loves
stopping steals. Right? Feeling me?",
jon_stewart_itbT_yLo1wg_0211,jon_stewart,itbT_yLo1wg,141.12,181.76,">> NO, >> not public domain folk classics. You monsters. [laughter] Actually, it was kind of an incredible turnout that was somewhat inspiring. Seven million Americans, zero mass shootings. >> ZERO. [cheering] [applause] >> That's just sad. That [laughter] no mass shootings. My god.",
jon_stewart_itbT_yLo1wg_0210,jon_stewart,itbT_yLo1wg,92.355,135.72,"[laughter] [laughter] It's a real That's a real photograph. [screaming] And so this weekend, we sat in OUR BUNKERS, DOORS LOCKED, WINDOWS BOARDED, musketss and cyanide pills at the ready, PREPARED FOR WHATEVER THE HARDEST CORE had in store. DO YOUR WORST. DISPLAY YOUR MAX MARXISM to its fullest. >> An estimated 7 million people gathered across some 2700 no kings rallies in cities from coast to coast in what has been described as one of the largest single day demonstrations in US history. Not only were they largely peaceful, they were often joyful.",
jon_stewart_-4h2cupW4mE_0084,jon_stewart,-4h2cupW4mE,1512.72,1557.52,">> Unbelievable. The Village people must be so proud that their song became America's official presidential anthem. To think when they wrote it, they just wanted to make a jaunty tune about getting railed at the gym. [applause] [cheering] But this is how it's been at every stop on the trip. Trump arrives, they throw a big party for him, then they immediately try to buy his affection with gifts. So, South Korea, what do you got? >> Korean President Lee lavishing Trump with gifts, including a replica of a golden crown. >> We present this old crown to you on this joyous occasion of your state visit to Kongju.",
jon_stewart_itbT_yLo1wg_0239,jon_stewart,itbT_yLo1wg,1298.72,1343.12,"streak before. That's by far the worst streak you can have. Even worse than the streaks I got freshman year in high school. Look at that. And when you see his other reported texts, you know it wasn't a streak. It was more like a lifestyle. >> Gracias allegedly wrote, ""Never trust a China or Indian. Never. And Gracia uses an Italian American equivalent of the n-word, saying, quote, ""No blank holidays from Quanza to MLK Junior Day to Black History Month to Junth,"" adding, ""Every single one needs to be eviscerated."" In one exchange, he wrote, ""Ml Jr. was the 1960s George Floyd and his holiday should be ended and tossed",
jon_stewart_ni-nBlZgBY0_0409,jon_stewart,ni-nBlZgBY0,1368.21,1409.1,"[Applause] Oh. Oh, man. This is this is such a bleak and completely accurate view of his chances in heaven. [Applause] I will say though, you never want to see the guy who's supposed to keep you healthy and safe talk about dying. Like, he's supposed to be leading you. You never want to hear a pilot over the system be like, ""Oh, I just can't wait to get into heaven."" Like, uh, can we get to Pittsburgh",
jon_stewart_-4h2cupW4mE_0054,jon_stewart,-4h2cupW4mE,260.88,305.6,"announcing that he would not touch it at all, suddenly everybody's got a profit. >> The new construction plans haven't been filed with the National Capital Planning Commission for public input or by to have review by professionals who actually work in this field. WELL, MAYBE YOU'D LIKE TO FILE an appeal WITH THE THING'S ALREADY NOT HERE ANYMORE BOARD. You know, the man is just trying to give Americans a $300 million space that we can use four to six times a year. And you're all worried if it's the right shade of historic federal gray from",
jon_stewart_TGdVorJzLPM_0721,jon_stewart,TGdVorJzLPM,252.64,296.88,"are disguised using coded or imprecise language. Yeah, you hear that? Don't even think about doing DI in secret, right? Don't be meeting up in back alleys like, ""Yo, yo, you guys need lesbian resumes for me today?"" And I and I know you think DI was only invented in 2020 by Democrats looking for a fresh new way to lose elections. But Donald Trump is dedicated to rooting out DI all throughout history. One of the president's executive orders revokes an executive order signed by President Lynden Johnson in 1965 that the Trump administration says mandated affirmative action. >> That's right. Donald Trump went back in",
jon_stewart_JWfUcyPUl48_0512,jon_stewart,JWfUcyPUl48,83.04,125.68,"there was also great news for America this weekend. We finally defeated our worst enemy, CANADA. YEAH. [applause] How's it taste, CANADA? >> TRY US AGAIN, Think about that next time you run an ad that accurately quotes one of our former presidents. YOU KNOW WHAT? A MILLION% TARIFFS ON CANADA. [laughter] But congratulations to Los Angeles. I hope that you are celebrating safely and responsibly as you enjoy this very NO.",
jon_stewart_YqDXEmmNXNE_0109,jon_stewart,YqDXEmmNXNE,270.88,315.52,"tweet, ""Hey, go ahead. Look, I got nothing to hide."" But you do. You do and so does Trump. Cuz guess what? If he had nothing to hide, he could have declassified and released these files himself at any time. How do I know this? A legal expert named Donald Jurus Prudence Trump said. So if you're the president of the United States, you can declassify just by saying it's declassified even by thinking about it. Come on, DONNIE BOY. DON'T THINK ABOUT IT.",
jon_stewart_7HqRKxUVwmc_0587,jon_stewart,7HqRKxUVwmc,82.479,114.83,"here's the craziest part. The people of Oregon, Portland in particular, were also caught off guard by this. And the governor of Oregon, tried to explain to the president that they were not in a state of war. And the the president's response was, ""Well, well, it was telling."" >> President Trump in an interview with NBC on Sunday morning said a phone call with Governor Cotch showed him a different perspective, >> saying, ""I spoke to the governor. She was very nice, but I said, ""Well, wait a minute. Am I watching things on television that are different from",
